GEOID,NAME,year,percent_car,percent_pt
01125,"Tuscaloosa County, Alabama",2012,0.9516117538066846,0.005237902938451671
01127,"Walker County, Alabama",2012,0.9673908493448867,0.0027209175771275482
01129,"Washington County, Alabama",2012,0.9553375063441042,0
01131,"Wilcox County, Alabama",2012,0.9339882121807466,0.0019646365422396855
01133,"Winston County, Alabama",2012,0.9480122324159022,0.004190735077585231
02013,"Aleutians East Borough, Alaska",2012,0.11626110467361916,0.0027037466203167246
02016,"Aleutians West Census Area, Alaska",2012,0.35758039816232773,0.002297090352220521
02020,"Anchorage Municipality, Alaska",2012,0.8847883720010025,0.017298231267393858
02050,"Bethel Census Area, Alaska",2012,0.3811957077158917,3.4065746891500596e-4
02060,"Bristol Bay Borough, Alaska",2012,0.8087912087912088,0
02068,"Denali Borough, Alaska",2012,0.6410256410256411,0.00641025641025641
02070,"Dillingham Census Area, Alaska",2012,0.5573302909298345,0.007415858528237307
02090,"Fairbanks North Star Borough, Alaska",2012,0.863905325443787,0.014722695817871828
02100,"Haines Borough, Alaska",2012,0.7183673469387755,0.006530612244897959
02105,"Hoonah-Angoon Census Area, Alaska",2012,0.4618434093161546,0.015857284440039643
02110,"Juneau City and Borough, Alaska",2012,0.8158904433032289,0.04799008323003365
02122,"Kenai Peninsula Borough, Alaska",2012,0.7948654653172056,0.008722126223977618
02130,"Ketchikan Gateway Borough, Alaska",2012,0.7672160094173043,0.028987639788110652
02150,"Kodiak Island Borough, Alaska",2012,0.8052020696406097,0.008390434904209201
02164,"Lake and Peninsula Borough, Alaska",2012,0.23963133640552994,0.03533026113671275
02170,"Matanuska-Susitna Borough, Alaska",2012,0.8546669170713385,0.00858530303436804
02180,"Nome Census Area, Alaska",2012,0.37529904306220097,0.0023923444976076554
02185,"North Slope Borough, Alaska",2012,0.3489649345162653,0.014997887621461765
02188,"Northwest Arctic Borough, Alaska",2012,0.2347789824854045,0.007506255212677231
02195,"Petersburg Census Area, Alaska",2012,0.6308623298033282,0.002017145738779627
02198,"Prince of Wales-Hyder Census Area, Alaska",2012,0.6808510638297872,0.015018773466833541
02220,"Sitka City and Borough, Alaska",2012,0.7217689995706311,0.0158866466294547
02230,"Skagway Municipality, Alaska",2012,0.45754716981132076,0.009433962264150943
02240,"Southeast Fairbanks Census Area, Alaska",2012,0.7507408626934475,0.0032927230819888046
02261,"Valdez-Cordova Census Area, Alaska",2012,0.7439453985028621,0.0035226772346983706
02270,"Wade Hampton Census Area, Alaska",2012,0.04987405541561713,0.0010075566750629723
02275,"Wrangell City and Borough, Alaska",2012,0.7408105560791706,0.001885014137606032
02282,"Yakutat City and Borough, Alaska",2012,0.7335092348284961,0.010554089709762533
02290,"Yukon-Koyukuk Census Area, Alaska",2012,0.3944327731092437,0.0031512605042016808
04001,"Apache County, Arizona",2012,0.8689126444228485,0.00826044703595724
04003,"Cochise County, Arizona",2012,0.8837697579526997,0.004535910945608684
04005,"Coconino County, Arizona",2012,0.800278782753058,0.014502967939983399
04007,"Gila County, Arizona",2012,0.8707217986532362,0.00506427736657577
04009,"Graham County, Arizona",2012,0.8864028954511803,0.007074113679361685
04011,"Greenlee County, Arizona",2012,0.9232696523645475,0.008769182586908864
04012,"La Paz County, Arizona",2012,0.849028175380443,0.002862739189392798
04013,"Maricopa County, Arizona",2012,0.8808343894285842,0.02296626507717499
04015,"Mohave County, Arizona",2012,0.9190451707675358,0.00374586852735953
04017,"Navajo County, Arizona",2012,0.8557091346153847,0.01162860576923077
04019,"Pima County, Arizona",2012,0.8681761779155976,0.024265145314858863
04021,"Pinal County, Arizona",2012,0.9047230257223725,0.0017806600105750988
04023,"Santa Cruz County, Arizona",2012,0.9034342467392605,0.002213713054924016
04025,"Yavapai County, Arizona",2012,0.8721509840663311,0.0024861912285213898
04027,"Yuma County, Arizona",2012,0.9007995177056569,0.013679360385835474
05001,"Arkansas County, Arkansas",2012,0.9262831553565277,0.0050522448042255134
05003,"Ashley County, Arkansas",2012,0.9188967136150235,0.003990610328638498
05005,"Baxter County, Arkansas",2012,0.9441515193561815,0.002289440821423616
05007,"Benton County, Arkansas",2012,0.9109637909507106,9.413956438155261e-4
05009,"Boone County, Arkansas",2012,0.9321388724814597,0
05011,"Bradley County, Arkansas",2012,0.8989585641480169,0.004653224019499224
05013,"Calhoun County, Arkansas",2012,0.9511111111111111,0
05015,"Carroll County, Arkansas",2012,0.8920439788762877,2.5971777335295646e-4
05017,"Chicot County, Arkansas",2012,0.8844114528101803,0.003181336161187699
05019,"Clark County, Arkansas",2012,0.8989974402730375,8.532423208191126e-4
05021,"Clay County, Arkansas",2012,0.9324722040549379,0
05023,"Cleburne County, Arkansas",2012,0.9175582127123977,0.003880847493182295
05025,"Cleveland County, Arkansas",2012,0.9386327503974563,0.0012718600953895071
05027,"Columbia County, Arkansas",2012,0.9114291863969005,0.004197158846319414
05029,"Conway County, Arkansas",2012,0.9409701221724931,0.004717551711624531
05031,"Craighead County, Arkansas",2012,0.9192778972967917,0.003273781685529885
05033,"Crawford County, Arkansas",2012,0.9443862710878418,0.001473725033934458
05035,"Crittenden County, Arkansas",2012,0.9283118923696356,0.006284984778552489
05037,"Cross County, Arkansas",2012,0.9471258134490239,0
05039,"Dallas County, Arkansas",2012,0.9553470919324578,0
05041,"Desha County, Arkansas",2012,0.8612820003969042,0.007938082952966859
05043,"Drew County, Arkansas",2012,0.9227921734531994,7.932310946589106e-4
05045,"Faulkner County, Arkansas",2012,0.9422209015099455,0.0027858774585368573
05047,"Franklin County, Arkansas",2012,0.902387041773231,0.00639386189258312
05049,"Fulton County, Arkansas",2012,0.9075198505371321,0
05051,"Garland County, Arkansas",2012,0.9329768456027412,0.004386875713840723
05053,"Grant County, Arkansas",2012,0.9577303884234577,0.005965981213505966
05055,"Greene County, Arkansas",2012,0.9518870135958744,0.0030473511486169714
05057,"Hempstead County, Arkansas",2012,0.9217658268049969,0.011645140800338767
05059,"Hot Spring County, Arkansas",2012,0.9470142977291842,8.410428931875525e-4
05061,"Howard County, Arkansas",2012,0.9147063800981553,0.008800135386698257
05063,"Independence County, Arkansas",2012,0.954831445791112,0.0035763957878005167
05065,"Izard County, Arkansas",2012,0.9315339038841343,8.777704630239193e-4
05067,"Jackson County, Arkansas",2012,0.9377478875668218,0
05069,"Jefferson County, Arkansas",2012,0.9420899606635882,0.0048913972977595345
05071,"Johnson County, Arkansas",2012,0.9286905345757724,0.004021579205492888
05073,"Lafayette County, Arkansas",2012,0.8473911337779522,0.032561788936837976
05075,"Lawrence County, Arkansas",2012,0.9062450341649452,0.001430160495788972
05077,"Lee County, Arkansas",2012,0.9022403258655805,6.788866259334691e-4
05079,"Lincoln County, Arkansas",2012,0.9030061061531235,0
05081,"Little River County, Arkansas",2012,0.9566642388929352,5.462490895848507e-4
05083,"Logan County, Arkansas",2012,0.9188846641318125,0.001958751008180666
05085,"Lonoke County, Arkansas",2012,0.9452305322937723,0.002278050502133667
05087,"Madison County, Arkansas",2012,0.8909945184025059,0.005794831636648395
05089,"Marion County, Arkansas",2012,0.9295197508605146,1.6390755613833797e-4
05091,"Miller County, Arkansas",2012,0.952917958838455,0.005976881872004511
05093,"Mississippi County, Arkansas",2012,0.9371584699453552,0.0020491803278688526
05095,"Monroe County, Arkansas",2012,0.9411146161934806,0
05097,"Montgomery County, Arkansas",2012,0.8511904761904762,0
05099,"Nevada County, Arkansas",2012,0.9630777903043969,0.001972942502818489
05101,"Newton County, Arkansas",2012,0.9352451433857539,0.0012334258402713536
05103,"Ouachita County, Arkansas",2012,0.9548563611491108,0.0036153996482313857
05105,"Perry County, Arkansas",2012,0.9448761534725595,0
05107,"Phillips County, Arkansas",2012,0.9537635888262006,0
05109,"Pike County, Arkansas",2012,0.9131796822555381,0.01969120608637279
05111,"Poinsett County, Arkansas",2012,0.93993993993994,5.561116672227783e-4
05113,"Polk County, Arkansas",2012,0.9327752092965138,0.0012495314257153568
05115,"Pope County, Arkansas",2012,0.9436045462745806,5.412231643514342e-4
05117,"Prairie County, Arkansas",2012,0.8970090293453724,0.00536117381489842
05119,"Pulaski County, Arkansas",2012,0.9403222773974497,0.009848593769008726
05121,"Randolph County, Arkansas",2012,0.9323067540783656,4.5738679676779996e-4
05123,"St. Francis County, Arkansas",2012,0.9407616361071932,0.004556797222523598
05125,"Saline County, Arkansas",2012,0.9559552727199727,0.0019874329994178227
05127,"Scott County, Arkansas",2012,0.8965999068467629,0
05129,"Searcy County, Arkansas",2012,0.9443359375,0.004231770833333333
05131,"Sebastian County, Arkansas",2012,0.9499511673761217,0.005178100871616268
05133,"Sevier County, Arkansas",2012,0.9327757125154895,0.004801734820322181
05135,"Sharp County, Arkansas",2012,0.8898097570163873,0
05137,"Stone County, Arkansas",2012,0.8816099336330551,4.2817383857846286e-4
05139,"Union County, Arkansas",2012,0.9432146294513956,0.0028873917228103944
05141,"Van Buren County, Arkansas",2012,0.8815452215305749,0.007506407909190773
05143,"Washington County, Arkansas",2012,0.907913476026337,0.008225143965819729
05145,"White County, Arkansas",2012,0.9355769230769231,0.0042803970223325065
05147,"Woodruff County, Arkansas",2012,0.9656809054399416,0
05149,"Yell County, Arkansas",2012,0.9269561284486658,0.001582994120307553
06001,"Alameda County, California",2012,0.7606000345841258,0.11876332929851864
06003,"Alpine County, California",2012,0.7528089887640449,0
06005,"Amador County, California",2012,0.8779801324503311,0.007367549668874172
06007,"Butte County, California",2012,0.8552247657454631,0.011149329854109833
06009,"Calaveras County, California",2012,0.8884626562045916,0.004940424295263005
06011,"Colusa County, California",2012,0.92513874129177,0.0016530877317274767
06013,"Contra Costa County, California",2012,0.819390105632539,0.09183886762256056
06015,"Del Norte County, California",2012,0.8637265711135612,0.0037486218302094816
06017,"El Dorado County, California",2012,0.8701800130371559,0.012610941182369753
06019,"Fresno County, California",2012,0.8894037421653286,0.013392921585440141
06021,"Glenn County, California",2012,0.8583638583638583,0.003756926833849911
06023,"Humboldt County, California",2012,0.8282767199972355,0.012146238639897717
06025,"Imperial County, California",2012,0.8965535496850019,0.013005805848200894
06027,"Inyo County, California",2012,0.8277676120768527,0.0016010978956999085
06029,"Kern County, California",2012,0.9195817156681039,0.010079924042894954
06031,"Kings County, California",2012,0.9126118795768918,0.011933821535123406
06033,"Lake County, California",2012,0.856961970047592,0.005457800288171855
06035,"Lassen County, California",2012,0.8791695365541671,0.007084522286726361
06037,"Los Angeles County, California",2012,0.8310824387801765,0.07107349800029879
06039,"Madera County, California",2012,0.8921467683811485,0.0020358496747320634
06041,"Marin County, California",2012,0.7578357355296271,0.08633199333267967
06043,"Mariposa County, California",2012,0.7512284149936824,0.04197669521269128
06045,"Mendocino County, California",2012,0.8406365816437759,0.0068127316328755174
06047,"Merced County, California",2012,0.8928952584235402,0.0035610829176921568
06049,"Modoc County, California",2012,0.7555938037865749,0
06051,"Mono County, California",2012,0.7246543778801844,0.028929851510496672
06053,"Monterey County, California",2012,0.8412142901494155,0.020896718729714322
06055,"Napa County, California",2012,0.8783230924788054,0.0133623706930077
06057,"Nevada County, California",2012,0.8473403108758653,0.004598471966086269
06059,"Orange County, California",2012,0.8818152207329178,0.029440670179933577
06061,"Placer County, California",2012,0.8733246306755761,0.011981233278618603
06063,"Plumas County, California",2012,0.8733740376957791,0.0013273161667109105
06065,"Riverside County, California",2012,0.9028918870792566,0.014195871899885967
06067,"Sacramento County, California",2012,0.8754650437266227,0.030845537081710894
06069,"San Benito County, California",2012,0.9082446253391776,0.006178250887079941
06071,"San Bernardino County, California",2012,0.9099647206443323,0.018917077169504352
06073,"San Diego County, California",2012,0.8607530811230815,0.03105788835986008
06075,"San Francisco County, California",2012,0.4532777229456525,0.3237243192351601
06077,"San Joaquin County, California",2012,0.9082824900841265,0.014041567955890202
06079,"San Luis Obispo County, California",2012,0.8461429981666901,0.01271703153126996
06081,"San Mateo County, California",2012,0.8161684820458535,0.08147756079895256
06083,"Santa Barbara County, California",2012,0.809000375798572,0.036509875151363315
06085,"Santa Clara County, California",2012,0.8682268686950726,0.033191120369021145
06087,"Santa Cruz County, California",2012,0.8153248899120098,0.027937083410201086
06089,"Shasta County, California",2012,0.8887657113751105,0.007190903507063565
06091,"Sierra County, California",2012,0.7837837837837838,0.009828009828009828
06093,"Siskiyou County, California",2012,0.8332709347310621,0.007300636465743167
06095,"Solano County, California",2012,0.8933829117359678,0.02696232765172077
06097,"Sonoma County, California",2012,0.8592510574218837,0.01822087384015767
06099,"Stanislaus County, California",2012,0.9087584973889152,0.0091261704427228
06101,"Sutter County, California",2012,0.9045715983042152,0.01630977776577647
06103,"Tehama County, California",2012,0.8810655664185129,0.010628755942236973
06105,"Trinity County, California",2012,0.8082131935342944,0.022935779816513763
06107,"Tulare County, California",2012,0.9112180813514763,0.008373700737567245
06109,"Tuolumne County, California",2012,0.895188110579921,0.0066514238204115565
06111,"Ventura County, California",2012,0.8934784266595838,0.013251424679364963
06113,"Yolo County, California",2012,0.7957768134759285,0.03827974624434802
06115,"Yuba County, California",2012,0.8913407277680483,0.009379256664720764
08001,"Adams County, Colorado",2012,0.8979168253484652,0.039426079670957424
08003,"Alamosa County, Colorado",2012,0.8561978264293589,0.009292802016065521
08005,"Arapahoe County, Colorado",2012,0.8713206970982004,0.047125615096853896
08007,"Archuleta County, Colorado",2012,0.8712019873877317,0.0028664246130326774
08009,"Baca County, Colorado",2012,0.7787068004459309,0.0016722408026755853
08011,"Bent County, Colorado",2012,0.8498145859085291,0.001854140914709518
08013,"Boulder County, Colorado",2012,0.7360458010356695,0.05305715480364093
08014,"Broomfield County, Colorado",2012,0.8593056731583404,0.04013547840812871
08015,"Chaffee County, Colorado",2012,0.8050658058107772,0.0022349143282840824
08017,"Cheyenne County, Colorado",2012,0.8399629972247918,0
08019,"Clear Creek County, Colorado",2012,0.8211788211788211,0.015584415584415584
08021,"Conejos County, Colorado",2012,0.84375,0.0040625
08023,"Costilla County, Colorado",2012,0.8652207591014718,0.010844306738962044
08025,"Crowley County, Colorado",2012,0.8708333333333333,0.001388888888888889
08027,"Custer County, Colorado",2012,0.7998729351969505,6.353240152477764e-4
08029,"Delta County, Colorado",2012,0.872843397478434,9.124087591240876e-4
08031,"Denver County, Colorado",2012,0.7889549075025694,0.07448291366906475
08033,"Dolores County, Colorado",2012,0.8655352480417755,0.0026109660574412533
08035,"Douglas County, Colorado",2012,0.861019652753635,0.019605036231143104
08037,"Eagle County, Colorado",2012,0.7979641299079011,0.07619970916141541
08039,"Elbert County, Colorado",2012,0.8472485768500949,0.003450060376056581
08041,"El Paso County, Colorado",2012,0.8712090884318956,0.009352176735955755
08043,"Fremont County, Colorado",2012,0.8950957432153189,0.0017908802865408459
08045,"Garfield County, Colorado",2012,0.8224037991479852,0.0414484251693554
08047,"Gilpin County, Colorado",2012,0.8703766542246352,0.012555140821174076
08049,"Grand County, Colorado",2012,0.8365196078431373,0.003676470588235294
08051,"Gunnison County, Colorado",2012,0.6591799124625662,0.029716655148583276
08053,"Hinsdale County, Colorado",2012,0.5257142857142857,0
08055,"Huerfano County, Colorado",2012,0.8113994439295644,0.009731232622798888
08057,"Jackson County, Colorado",2012,0.7399741267787839,0.009055627425614488
08059,"Jefferson County, Colorado",2012,0.864465707082911,0.03285209883400115
08061,"Kiowa County, Colorado",2012,0.8041237113402062,0
08063,"Kit Carson County, Colorado",2012,0.8675019994668088,0
08065,"Lake County, Colorado",2012,0.8386433710174718,0.008735868448098663
08067,"La Plata County, Colorado",2012,0.8207048129935927,0.014267620324839815
08069,"Larimer County, Colorado",2012,0.8422066389824754,0.00993105069341064
08071,"Las Animas County, Colorado",2012,0.8693321078431373,0.010569852941176471
08073,"Lincoln County, Colorado",2012,0.8139904610492846,0
08075,"Logan County, Colorado",2012,0.8898973230656398,0.0015584891822515584
08077,"Mesa County, Colorado",2012,0.8970590425135879,0.005345841709478073
08079,"Mineral County, Colorado",2012,0.703601108033241,0.01662049861495845
08081,"Moffat County, Colorado",2012,0.8693345460057602,0.01788691829619524
08083,"Montezuma County, Colorado",2012,0.8674765323025952,0.0037732376219399965
08085,"Montrose County, Colorado",2012,0.8980157159816835,0.0013567753971394651
08087,"Morgan County, Colorado",2012,0.913708837432898,0.0020030446278343082
08089,"Otero County, Colorado",2012,0.8820185775682795,0
08091,"Ouray County, Colorado",2012,0.6883116883116883,0.003367003367003367
08093,"Park County, Colorado",2012,0.8843196644920783,0.010368126747437091
08095,"Phillips County, Colorado",2012,0.8473084886128365,0.010351966873706004
08097,"Pitkin County, Colorado",2012,0.6053192569282306,0.1067911887118059
08099,"Prowers County, Colorado",2012,0.8429856115107913,0
08101,"Pueblo County, Colorado",2012,0.9151847208679637,0.006949281082168671
08103,"Rio Blanco County, Colorado",2012,0.7800918836140888,0.01776416539050536
08105,"Rio Grande County, Colorado",2012,0.8742940807362476,0
08107,"Routt County, Colorado",2012,0.7713952471205715,0.040384895757399036
08109,"Saguache County, Colorado",2012,0.7811412665274878,0.0055671537926235215
08111,"San Juan County, Colorado",2012,0.3991228070175439,0.019736842105263157
08113,"San Miguel County, Colorado",2012,0.5161640269038837,0.13343458450857018
08115,"Sedgwick County, Colorado",2012,0.7955209347614411,0.007789678675754625
08117,"Summit County, Colorado",2012,0.741217731271201,0.06019663082849422
08119,"Teller County, Colorado",2012,0.8679912901469787,0.004264198874977318
08121,"Washington County, Colorado",2012,0.8317051509769094,0.003108348134991119
08123,"Weld County, Colorado",2012,0.898233781562197,0.006255532605488345
08125,"Yuma County, Colorado",2012,0.8160520607375271,0.0026030368763557484
09001,"Fairfield County, Connecticut",2012,0.8193295182564991,0.0893293573151301
09003,"Hartford County, Connecticut",2012,0.8945207953631183,0.036054991426647996
09005,"Litchfield County, Connecticut",2012,0.908852539612631,0.011440803826575032
09007,"Middlesex County, Connecticut",2012,0.8936438679245283,0.017747641509433962
09009,"New Haven County, Connecticut",2012,0.8794625571129869,0.040746244095097965
09011,"New London County, Connecticut",2012,0.8823927420352277,0.024038006824349395
09013,"Tolland County, Connecticut",2012,0.882619768635252,0.016142315928183167
09015,"Windham County, Connecticut",2012,0.9238814642649622,0.006902259081224799
10001,"Kent County, Delaware",2012,0.9249234823426069,0.012352626305603975
10003,"New Castle County, Delaware",2012,0.88287571193422,0.046247710605018505
10005,"Sussex County, Delaware",2012,0.9102989251863872,0.007678920012229827
11001,"District of Columbia, District of Columbia",2012,0.4096514937846025,0.37800323827431315
12001,"Alachua County, Florida",2012,0.8382378808133399,0.039928234714697815
12003,"Baker County, Florida",2012,0.9640259093173892,0.0016940707523667164
12005,"Bay County, Florida",2012,0.9246956145596112,0.0036259080673273878
12007,"Bradford County, Florida",2012,0.9368465969703434,0.0014934926392148496
12009,"Brevard County, Florida",2012,0.9157176304280602,0.004510314971065071
12011,"Broward County, Florida",2012,0.8934591201010649,0.02963378373834559
12013,"Calhoun County, Florida",2012,0.9578191608705408,0
12015,"Charlotte County, Florida",2012,0.8971904966633643,0.0030468998261584763
12017,"Citrus County, Florida",2012,0.9142667612141729,0.003042294759475719
12019,"Clay County, Florida",2012,0.9302039755134841,0.002824458153111631
12021,"Collier County, Florida",2012,0.8650311972626918,0.020769790521605845
12023,"Columbia County, Florida",2012,0.9321832242712671,0.0016146851363984024
12027,"DeSoto County, Florida",2012,0.8229527104959631,0.12481463173504696
12029,"Dixie County, Florida",2012,0.9503056596332085,0.0023663971603234074
12031,"Duval County, Florida",2012,0.9109451264605828,0.017583690775526302
12033,"Escambia County, Florida",2012,0.8547724447409114,0.006564385555319729
12035,"Flagler County, Florida",2012,0.9078580555232896,0.002148913927285399
12037,"Franklin County, Florida",2012,0.9020764511562057,0.0066068900424728644
12039,"Gadsden County, Florida",2012,0.9399249830904507,0.006948287523827092
12041,"Gilchrist County, Florida",2012,0.9551048708615011,0
12043,"Glades County, Florida",2012,0.8911983577110598,0.059532974082627664
12045,"Gulf County, Florida",2012,0.9439969313387034,0.007479861910241657
12047,"Hamilton County, Florida",2012,0.9063075506445673,0.0020718232044198894
12049,"Hardee County, Florida",2012,0.8409456740442656,0.0635814889336016
12051,"Hendry County, Florida",2012,0.8357178446864546,0.07139298170688305
12053,"Hernando County, Florida",2012,0.9291400421232999,0.0027665726626923213
12055,"Highlands County, Florida",2012,0.8981228064526515,0.021315645426151913
12057,"Hillsborough County, Florida",2012,0.8952714817749743,0.016070769462214363
12059,"Holmes County, Florida",2012,0.9290455120101138,0
12061,"Indian River County, Florida",2012,0.92594011608973,0.00444435930346162
12063,"Jackson County, Florida",2012,0.9477469723981066,0.0015368537529968649
12065,"Jefferson County, Florida",2012,0.9327972429638139,0.005552364541451273
12067,"Lafayette County, Florida",2012,0.8884682585905649,0.009318578916715201
12069,"Lake County, Florida",2012,0.9198609895395495,0.003275932297399187
12071,"Lee County, Florida",2012,0.8941281285575226,0.01163980135618947
12073,"Leon County, Florida",2012,0.9136210899542329,0.01458316334478129
12075,"Levy County, Florida",2012,0.9152059284594556,0.0032777540259370103
12077,"Liberty County, Florida",2012,0.9310344827586207,0
12079,"Madison County, Florida",2012,0.8782865583456425,0
12081,"Manatee County, Florida",2012,0.9028062497600675,0.008000307113516833
12083,"Marion County, Florida",2012,0.9125267841007857,0.002340650735325755
12085,"Martin County, Florida",2012,0.9001490312965723,0.0025725640479738843
12086,"Miami-Dade County, Florida",2012,0.8644067188799954,0.053797479702785665
12087,"Monroe County, Florida",2012,0.7400739430959653,0.019209130364893103
12089,"Nassau County, Florida",2012,0.9027355623100304,0.0035834266517357225
12091,"Okaloosa County, Florida",2012,0.9244254915896707,0.005336131135704697
12093,"Okeechobee County, Florida",2012,0.8834741325141381,0.032325630105424843
12095,"Orange County, Florida",2012,0.8969308316090309,0.027606848227164922
12097,"Osceola County, Florida",2012,0.9071971264462947,0.01450019035638025
12099,"Palm Beach County, Florida",2012,0.8935052170631752,0.01611366089528139
12101,"Pasco County, Florida",2012,0.91279443404398,0.004671826538880662
12103,"Pinellas County, Florida",2012,0.8904512216347132,0.015463172009403413
12105,"Polk County, Florida",2012,0.922547835484076,0.005081262051575446
12107,"Putnam County, Florida",2012,0.9373619180099828,0.003436707307094346
12109,"St. Johns County, Florida",2012,0.8864633287120162,0.0032841655492170277
12111,"St. Lucie County, Florida",2012,0.9213085098364363,0.004192733850908269
12113,"Santa Rosa County, Florida",2012,0.9293329362715902,0.0033055390113162597
12115,"Sarasota County, Florida",2012,0.8911345453560937,0.0091849304869299191
12117,"Seminole County, Florida",2012,0.9125198426392436,0.005817220945939284
12119,"Sumter County, Florida",2012,0.8239153337802892,0.009481850397471507
12121,"Suwannee County, Florida",2012,0.9178126204857987,0.007004241100115666
12123,"Taylor County, Florida",2012,0.9506250789241065,0.0030306856926379596
12125,"Union County, Florida",2012,0.9433067471437809,0
12127,"Volusia County, Florida",2012,0.9038037750311392,0.009480441546522242
12129,"Wakulla County, Florida",2012,0.9524179150818909,6.20973375766514e-4
12131,"Walton County, Florida",2012,0.9155683152812214,0.0016094653964939755
12133,"Washington County, Florida",2012,0.930104961832061,0.0033396946564885495
13001,"Appling County, Georgia",2012,0.8945181611044096,0.0053612116338292454
13003,"Atkinson County, Georgia",2012,0.9670926517571885,0.0012779552715654952
13005,"Bacon County, Georgia",2012,0.953426640926641,2.4131274131274132e-4
