county_fips,year,state,county_name,dem_votes,rep_votes,seat_status,total_votes,two_party_total,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
06113,2018,CA,YOLO,49759,23611,Democratic Open Seat,73370,73370,0.6781927218209077,0.32180727817909227,DEMOCRAT,0.6781927218209077,0.35638544364181546,0.7792280094024496,0.04506371396758629,"Yolo County, California",0.716852382853617,0.0303255780189467,0.14343853217669,0.00419676236797212,58.6,4.1,98657,3.4,86008.4229390681,48.5,578399.442453206,62.4,3,2.85,0.420189832312183,31.1,220408,23.5,217.204048128425,4.116957669902913
08001,2010,CO,ADAMS,55805,9851,Democratic Open Seat,112112,65656,0.8499603996588279,0.15003960034117217,DEMOCRAT,0.8499603996588279,0.6999207993176557,0.8929005765604305,0.044677278792325,"Adams County, Colorado",0.772130759609209,0.0314729049051756,0.0349683918731618,0.0132337198426918,70.8,1.5,205967,8.1,76009.2136634571,34.5,142557.47134342,71.1,3.4,2.91,0.205739371902744,32.5,443715,28.3,380.032569812478,3.2141851278079008
08001,2014,CO,ADAMS,65450,58011,Democratic Incumbent,130606,123461,0.5301269226719368,0.4698730773280631,DEMOCRAT,0.5301269226719368,0.060253845343873735,0.8984659342154495,0.04176162454505255,"Adams County, Colorado",0.838489509442126,0.0314508714048569,0.0400754704421303,0.0162007663536626,70.5,1.8,239522,4.2,79268.0840726658,37.7,132028.880439375,71.1,3.6,2.99,0.221692937442919,33.5,480718,28.9,411.724861442851,3.36444703595724
08001,2018,CO,ADAMS,93449,69465,Democratic Open Seat,171235,162914,0.5736093890027868,0.42639061099721326,DEMOCRAT,0.5736093890027868,0.14721877800557354,0.8927540298463379,0.0336860448802676,"Adams County, Colorado",0.814456070705729,0.032828776168856,0.0360581243601866,0.0103874436378129,72.4,1.9,274062,2.5,88604.8327359618,64.8,430104.73914775,70.2,3.3,3.02,0.257415161495802,34,511868,29.9,438.404181613813,3.272754174757281
08005,2010,CO,ARAPAHOE,104147,15011,Democratic Open Seat,198166,119158,0.8740244045720807,0.12597559542791922,DEMOCRAT,0.8740244045720807,0.7480488091441615,0.8849717364114675,0.04117959431793568,"Arapahoe County, Colorado",0.744357607187203,0.0953546125191732,0.0504676342818188,0.0112691340505233,72.4,0.9,290348,6.7,83237.9550664833,35.7,209030.745071068,65.7,2.8,2.53,0.37030006107508,35.7,575022,26.5,720.66570010488,3.2141851278079008
08005,2014,CO,ARAPAHOE,116445,98374,Democratic Incumbent,223899,214819,0.5420609908806949,0.4579390091193051,DEMOCRAT,0.5420609908806949,0.08412198176138985,0.8772334910408698,0.04344611938796054,"Arapahoe County, Colorado",0.720188875296734,0.104518107821163,0.0530848177421257,0.00703596031808875,70.9,1.6,322377,3.9,86799.0768905788,37.4,193633.411491339,67.2,2.8,2.64,0.409419370737329,36.1,618821,27.6,775.558272908866,3.36444703595724
08005,2018,CO,ARAPAHOE,155056,106833,Democratic Open Seat,271140,261889,0.5920676317065627,0.4079323682934373,DEMOCRAT,0.5920676317065627,0.18413526341312542,0.8555055565938726,0.03688773236338542,"Arapahoe County, Colorado",0.72055004875502,0.112101226169545,0.0595471541656749,0.00806031802093011,71.5,1.1,353686,2.7,96151.0792512943,63,491476.702508961,65.3,2,2.67,0.427128449831765,36.9,651215,28.9,816.157145107143,3.272754174757281
08013,2010,CO,BOULDER,87878,6772,Democratic Open Seat,125486,94650,0.9284521922873744,0.07154780771262546,DEMOCRAT,0.9284521922873744,0.8569043845747489,0.7493616289377241,0.04435521215088049,"Boulder County, Colorado",0.868721329692444,0.00827669853573921,0.0378092327707121,0.00362846669331834,70.5,0.8,153738,6.3,89200.6212746447,37.7,107521.219624026,59.1,2.2,2.37,0.575028449801905,35.9,295166,22,406.371596865382,3.2141851278079008
08013,2014,CO,BOULDER,96565,36868,Democratic Incumbent,141760,133433,0.723696536838713,0.27630346316128696,DEMOCRAT,0.723696536838713,0.4473930736774261,0.7496127529302712,0.05003110173315932,"Boulder County, Colorado",0.881886044559622,0.0103819259382191,0.04511494161164,0.00791490203712983,69.5,1.2,168639,4.1,95054.2036332911,38.8,100529.719053654,59.4,2.6,2.45,0.580406617893554,36.4,313333,21.6,431.383125294312,3.36444703595724
08013,2018,CO,BOULDER,133116,38423,Democratic Open Seat,176262,171539,0.776010120147605,0.22398987985239507,DEMOCRAT,0.776010120147605,0.5520202402952099,0.7268697839715689,0.04960610606898991,"Boulder County, Colorado",0.878486129085679,0.00976760161679107,0.0440385429253123,0.00553241862376487,68.2,1.1,178279,2.5,104902.220230984,62.6,694004.181600956,58.3,2,2.44,0.625139362425577,36.6,326078,23.5,448.92988204153,3.272754174757281
08031,2010,CO,DENVER,142645,8068,Democratic Open Seat,191853,150713,0.946467789772614,0.05353221022738583,DEMOCRAT,0.946467789772614,0.8929355795452282,0.8038542365906232,0.06233365828647374,"Denver County, Colorado",0.698312745899334,0.10085305767239,0.0318771570479837,0.0117882775713336,70.6,1,301802,8.4,64996.6666666667,49.7,190041.05914718,48.9,2.4,2.25,0.408797083485943,33.6,604414,24.1,3949.87186112791,3.2141851278079008
08031,2014,CO,DENVER,172290,50257,Democratic Incumbent,231985,222547,0.7741735453634513,0.22582645463654868,DEMOCRAT,0.7741735453634513,0.5483470907269026,0.7904678537049442,0.07369638765825456,"Denver County, Colorado",0.783894845615504,0.0945332011773531,0.0373330601841949,0.0110354260373391,70.6,1.4,360419,3.3,72999.3430502746,51.9,180350.536544149,49.1,2.2,2.3,0.442559977426299,34.2,663862,24.9,4338.36713489776,3.36444703595724
08031,2018,CO,DENVER,238762,60151,Democratic Open Seat,308518,298913,0.7987675343661869,0.2012324656338132,DEMOCRAT,0.7987675343661869,0.5975350687323737,0.7629225243515364,0.05859425277028323,"Denver County, Colorado",0.759979176320182,0.0896018378432697,0.0374421486911229,0.00933157662611725,73.7,1,418381,2.6,85641.443647949,49.3,544957.984866587,46.8,1.5,2.26,0.513458011197527,34.6,716492,25.1,4682.30648119213,3.272754174757281
08035,2010,CO,DOUGLAS,46914,12918,Democratic Open Seat,116952,59832,0.7840954673084637,0.2159045326915363,DEMOCRAT,0.7840954673084637,0.5681909346169274,0.8689357940103879,0.02260608907061553,"Douglas County, Colorado",0.917216893203207,0.00978038557088253,0.0346372685999798,0.00275606875189458,75,1.1,147755,4.5,136858.690967446,17.9,120108.429619441,79.9,3.4,2.83,0.549680041508129,36.6,287003,27.1,341.573340063751,3.2141851278079008
08035,2014,CO,DOUGLAS,52187,81706,Democratic Incumbent,138186,133893,0.38976645530386206,0.610233544696138,DEMOCRAT,0.38976645530386206,-0.22046708939227594,0.8484711322612807,0.02305993748738432,"Douglas County, Colorado",0.898101945728107,0.0127924789758389,0.0381994546113311,0.00226609627572003,72.6,2.1,165693,2.1,137154.951415294,20.7,113995.952682721,77.8,3.1,2.9,0.564886589183264,37.8,314638,27.6,374.46281945129,3.36444703595724
08035,2018,CO,DOUGLAS,71573,99123,Democratic Open Seat,176641,170696,0.41930097951914513,0.5806990204808549,DEMOCRAT,0.41930097951914513,-0.16139804096170973,0.820911927766399,0.01916292237247059,"Douglas County, Colorado",0.892081125866455,0.0151119098186571,0.0475500035008285,0.00436728359044974,73.1,1.1,188254,2.1,149816.477499004,78.4,637141.178813222,76.7,1.9,2.73,0.583753945289073,39.1,342776,28.5,407.95093853964,3.272754174757281
08041,2010,CO,EL PASO,72107,35160,Democratic Open Seat,194454,107267,0.6722197880056308,0.3277802119943692,DEMOCRAT,0.6722197880056308,0.3444395760112616,0.8672910120699999,0.00894149388704161,"El Paso County, Colorado",0.812573373656943,0.0605524079320113,0.0224714799785621,0.00678546818773448,69.2,0.4,275722,6.7,74202.3888124713,36.8,214330.091701055,67.3,2,2.6,0.341146729558475,34,626928,21.2,294.769916762775,3.2141851278079008
08041,2014,CO,EL PASO,76678,139140,Democratic Incumbent,227878,215818,0.3552901055519002,0.6447098944480998,DEMOCRAT,0.3552901055519002,-0.28941978889619957,0.8856524318660928,0.00697433696461707,"El Paso County, Colorado",0.790875619236224,0.0577270583057908,0.0290888429720927,0.00523722756997162,66.9,0.6,294015,4.4,78985.0739332488,36.7,206204.110688635,68.7,2.7,2.64,0.364930168591279,33.7,663519,23.3,311.974326239248,3.36444703595724
08041,2018,CO,EL PASO,109154,155006,Democratic Open Seat,276292,264160,0.41321168988491824,0.5867883101150818,DEMOCRAT,0.41321168988491824,-0.17357662023016357,0.8694524744238586,0.00609041865020296,"El Paso County, Colorado",0.796985666577013,0.063752353415815,0.0292650058275058,0.00765700645508338,68.8,0.8,338552,3.4,85318.3014735165,65.6,362595.579450418,67.5,2.9,2.67,0.388387249674132,34.3,713856,23.7,335.64184994227,3.272754174757281
08059,2010,CO,JEFFERSON,116120,15419,Democratic Open Seat,228576,131539,0.8827800120116467,0.11721998798835326,DEMOCRAT,0.8827800120116467,0.7655600240232934,0.8718245799540302,0.02641949478246849,"Jefferson County, Colorado",0.911564740174742,0.0109666444458138,0.0261944642066875,0.00652060657326439,69.7,1.3,271398,6.6,92037.0334708849,28.9,222054.880788629,66.3,2.5,2.45,0.408311324314127,40.3,535533,26.3,700.791656689403,3.2141851278079008
08059,2014,CO,JEFFERSON,130196,114398,Democratic Incumbent,256437,244594,0.5322943326492064,0.4677056673507935,DEMOCRAT,0.5322943326492064,0.06458866529841295,0.8626164768278991,0.03435754096886066,"Jefferson County, Colorado",0.91052510013375,0.0112336012519181,0.0267572421276161,0.00930881302338573,69.4,1.5,303997,2.7,93956.7089142374,31.1,205478.648077736,63.6,2.3,2.45,0.419976759998782,40.3,558503,27.6,730.849905862014,3.36444703595724
08059,2018,CO,JEFFERSON,166455,127038,Democratic Open Seat,305997,293493,0.5671515163905102,0.43284848360948985,DEMOCRAT,0.5671515163905102,0.13430303278102035,0.8482685483542032,0.02924187612363164,"Jefferson County, Colorado",0.904638309093071,0.0110334986117646,0.0317062283599864,0.00710059579513747,69.7,1.4,323307,2.2,107576.284348865,69.5,551345.679012346,63.6,2.7,2.45,0.458378635579611,40.3,580233,28.2,759.285506842459,3.272754174757281
08069,2010,CO,LARIMER,64538,13813,Democratic Open Seat,125601,78351,0.8237035902541129,0.1762964097458871,DEMOCRAT,0.8237035902541129,0.6474071805082258,0.8844234003606914,0.00718005525197738,"Larimer County, Colorado",0.911531182123292,0.00958298546087142,0.0181680897560846,0.0051989608730795,68.9,1.7,151483,6.7,78090.0183402109,33.3,113332.475928473,63.3,1.9,2.47,0.458019690314704,35.5,300637,21.7,115.802326112273,3.2141851278079008
08069,2014,CO,LARIMER,72550,65054,Democratic Incumbent,144851,137604,0.5272375803028981,0.4727624196971018,DEMOCRAT,0.5272375803028981,0.054475160605796324,0.8592297232736761,0.01245819705266252,"Larimer County, Colorado",0.911014988183462,0.00966611337706172,0.0186041058613732,0.00821912736562159,66.6,2.5,166820,3.7,75170.416138572,36.9,104918.369243768,61.9,3.5,2.51,0.426717953851067,35.6,324122,22.5,124.848510144001,3.36444703595724
08069,2018,CO,LARIMER,98361,75002,Democratic Open Seat,179636,173363,0.5673702001003674,0.43262979989963257,DEMOCRAT,0.5673702001003674,0.13474040020073486,0.8122026673625949,0.01123815426772578,"Larimer County, Colorado",0.914398119354784,0.0100508390439293,0.0221928688398313,0.00562595929452981,67.4,2.1,186123,2.7,89040.6989247312,63,498866.38789327,61.5,1.7,2.44,0.476233045092747,36.4,350518,23.4,135.015981879215,3.272754174757281
08077,2014,CO,MESA,19859,35236,Democratic Incumbent,57898,55095,0.36045013159088846,0.6395498684091115,DEMOCRAT,0.36045013159088846,-0.2790997368182231,0.8658520523889661,0.00548767103241384,"Mesa County, Colorado",0.939239823277461,0.00654952615426124,0.00832349667802098,0.0109338639506256,64.1,8.6,69582,5.2,66665.4964089565,34.7,51768.2678495987,61.6,2.2,2.42,0.251487544626339,38.3,148255,21.9,44.5340149591049,3.36444703595724
08077,2018,CO,MESA,23873,41193,Democratic Open Seat,67566,65066,0.3669043740202256,0.6330956259797744,DEMOCRAT,0.3669043740202256,-0.26619125195954885,0.8560521688159437,0.00385404454865181,"Mesa County, Colorado",0.938423179097561,0.00930766870965426,0.0127670406704654,0.01435965719582,60.4,5.6,69660,3.8,62434.0740740741,68.5,286819.992035046,60.3,2.1,2.42,0.299573907062061,41,153207,21.7,46.0215360685278,3.272754174757281
08101,2010,CO,PUEBLO,30862,6608,Democratic Open Seat,53730,37470,0.8236455831331732,0.1763544168668268,DEMOCRAT,0.8236455831331732,0.6472911662663463,0.923221767170362,0.00872444256147123,"Pueblo County, Colorado",0.780143845193978,0.0133248054578403,0.00913611367156392,0.0257466593928905,59.4,1.1,64170,7.7,55266.0568546538,32.5,61025.4011921137,62.5,2.8,2.5,0.195433642444512,39.1,159477,19.6,66.8357813463949,3.2141851278079008
08101,2014,CO,PUEBLO,29591,26696,Democratic Incumbent,59568,56287,0.5257164176452822,0.4742835823547178,DEMOCRAT,0.5257164176452822,0.051432835290564416,0.9287661472692916,0.01209689910473653,"Pueblo County, Colorado",0.769785328185328,0.0214362934362934,0.0076972972972973,0.0222764478764479,57.3,2.2,65373,6.3,54538.5783692438,34.7,54971.7300380228,66.4,3.7,2.48,0.235638986498983,38.3,161875,21.2,67.8407676683639,3.36444703595724
08123,2014,CO,WELD,33375,52844,Democratic Incumbent,90774,86219,0.38709565177049143,0.6129043482295086,DEMOCRAT,0.38709565177049143,-0.22580869645901713,0.9048470637123224,0.00529822947121592,"Weld County, Colorado",0.892408254402708,0.0102063600677063,0.0112759750783304,0.00732884359131343,69,7.5,137247,3.7,82488.8191803971,28.9,91441.5061258978,72.6,2.8,2.81,0.257174128672572,33.9,277670,26,69.6413201504558,3.36444703595724
08123,2018,CO,WELD,46653,72886,Democratic Open Seat,125372,119539,0.3902743037837024,0.6097256962162976,DEMOCRAT,0.3902743037837024,-0.21945139243259515,0.9116205443136955,0.00499685312684759,"Weld County, Colorado",0.905906682998998,0.0139927777159129,0.0150331684192106,0.0046038084026662,69.6,6.4,159677,3.1,95111.5133412983,73.8,407559.936280366,72.2,1.5,2.85,0.273654234343614,34.6,314305,28.1,78.8296003525372,3.272754174757281
09001,2010,CT,FAIRFIELD,136501,144795,Republican Open Seat,283524,281296,0.48525752232523744,0.5147424776747626,REPUBLICAN,0.5147424776747626,-0.02948495534952511,0.8330150286945738,0.08323312631742753,"Fairfield County, Connecticut",0.760109239654561,0.107996612656387,0.0448964530855087,7.107761501403e-4,67.5,0.3,432039,7.2,107906.233379184,31,327361.189821183,68.1,1.6,2.72,0.439909838924267,39.6,918714,27.6,1470.02133585399,3.459743609604958
09001,2014,CT,FAIRFIELD,128714,128629,Democratic Incumbent,258873,257343,0.5001651492366219,0.4998348507633781,DEMOCRAT,0.5001651492366219,3.3029847324383965e-4,0.7980573418496503,0.10125790806025106,"Fairfield County, Connecticut",0.733010519991792,0.109797786845885,0.0517432131985387,0.00221061560885008,68.3,0.3,471048,5.4,114167.353189692,32.8,302306.64765526,69.6,2.1,2.74,0.467421413569794,39.5,945438,29.2,1512.78203197853,3.5906180758017494
09001,2018,CT,FAIRFIELD,188334,160641,Democratic Open Seat,355277,348975,0.5396776273372018,0.4603223726627982,DEMOCRAT,0.5396776273372018,0.07935525467440363,0.8053788634941043,0.0947560521730304,"Fairfield County, Connecticut",0.712543559544533,0.114807543363533,0.0551713615794487,0.00256086151746673,67.5,0.3,480867,4.1,114075.450019912,65.7,544832.735961768,68.7,2,2.68,0.483589702298185,40.8,943823,31.7,1510.19789321782,3.4325079611650486
09003,2010,CT,HARTFORD,151191,133159,Republican Open Seat,288598,284350,0.5317074028486021,0.4682925971513979,REPUBLICAN,0.4682925971513979,0.06341480569720415,0.8922919796588642,0.03908038350529144,"Hartford County, Connecticut",0.729498098332212,0.129779603299354,0.0416511082441379,0.00176751133063083,68,0.4,432297,7.6,86579.0669417698,34.2,333371.441999083,64.6,2,2.46,0.341230514616899,39.8,894478,21.7,1216.80711069149,3.459743609604958
09003,2014,CT,HARTFORD,148096,125722,Democratic Incumbent,276765,273818,0.5408556048177987,0.4591443951822013,DEMOCRAT,0.5408556048177987,0.08171120963559741,0.8949741645463036,0.03109686799762581,"Hartford County, Connecticut",0.725695863516651,0.134616947944565,0.0494741003468878,0.00288646246874948,66.9,0.2,444363,5.6,87552.4419095902,35.8,295761.539923954,65.5,2.3,2.51,0.368184931230914,39.9,897985,22.6,1221.57787368084,3.5906180758017494
09003,2018,CT,HARTFORD,179182,144218,Democratic Open Seat,346348,323400,0.5540568954854669,0.44594310451453306,DEMOCRAT,0.5540568954854669,0.10811379097093382,0.8913019089758664,0.03252753071683076,"Hartford County, Connecticut",0.709070378863153,0.140363415582219,0.0557636017596116,0.00236474414050904,65.7,0.3,454221,3.5,91620.8263639984,65,302726.602947033,64.2,2.6,2.5,0.385027996650329,40.3,892697,23.7,1214.38431944996,3.4325079611650486
09005,2010,CT,LITCHFIELD,28924,42111,Republican Open Seat,72518,71035,0.4071795593721405,0.5928204406278595,REPUBLICAN,0.5928204406278595,-0.18564088125571904,0.912098537077518,0.01194930216916092,"Litchfield County, Connecticut",0.938864306784661,0.0134060261272651,0.0176569742941424,5.1622418879056e-4,69.6,1.1,97532,6.8,95614.6331957818,21.2,86769.4108207244,68.2,1.9,2.47,0.337893206449908,44.5,189840,27.6,206.219902105166,3.459743609604958
09005,2014,CT,LITCHFIELD,27282,40992,Democratic Incumbent,69248,68274,0.3995957465506635,0.6004042534493365,DEMOCRAT,0.3995957465506635,-0.20080850689867297,0.90717670882855,0.00923461868764512,"Litchfield County, Connecticut",0.923488996880963,0.0250495964712178,0.0195683079900321,0.00115139491764553,67,1.1,96746,4.1,97998.5720321082,23,75275.3823405154,68.6,1.5,2.47,0.326999587410114,47,184993,25.8,200.954690002849,3.5906180758017494
09007,2014,CT,MIDDLESEX,31478,31342,Democratic Incumbent,63653,62820,0.5010824578159822,0.49891754218401785,DEMOCRAT,0.5010824578159822,0.0021649156319643037,0.8941698993647046,0.01103052791364479,"Middlesex County, Connecticut",0.886403181705195,0.0507933043536252,0.03070757776929,0.00104884717750981,69.6,0.4,90058,4,100815.386565273,26.5,65534.7845373891,64.3,2.1,2.37,0.398688138586385,44.6,164943,26.5,446.632747124681,3.5906180758017494
09009,2010,CT,NEW HAVEN,136276,122002,Republican Open Seat,262342,258278,0.5276330155878549,0.47236698441214503,REPUBLICAN,0.47236698441214503,0.055266031175709884,0.8791562068038936,0.04107609292957658,"New Haven County, Connecticut",0.751454537659229,0.12618469065075,0.0346435470208774,0.00104636327925385,67.9,0.3,420431,7.4,82274.6996790463,36.5,301817.618065108,63.7,1.6,2.55,0.317581517230527,39.2,862989,24.3,1427.6348094485,3.459743609604958
09009,2014,CT,NEW HAVEN,135973,116068,Democratic Incumbent,254754,252041,0.5394876230454569,0.4605123769545431,DEMOCRAT,0.5394876230454569,0.07897524609091383,0.8632331275645007,0.04392494916657535,"New Haven County, Connecticut",0.744963583144563,0.127846209755979,0.0365143850352442,9.4743038534641e-4,65.3,0.3,418153,5.8,80240.6822982679,37.9,268850.331643431,60.6,1.8,2.55,0.345276630953286,39.9,861277,24.7,1424.80266350716,3.5906180758017494
09009,2018,CT,NEW HAVEN,160406,153865,Democratic Open Seat,324785,314271,0.5104066235828314,0.4895933764171686,DEMOCRAT,0.5104066235828314,0.020813247165662796,0.8591812568124622,0.03701035611962153,"New Haven County, Connecticut",0.728403022317577,0.140457312096266,0.0410426529232061,0.00296285067978825,64.9,0.3,432459,3.6,84975.119474313,60.9,314500,61.9,1.8,2.47,0.350598633935891,40.5,857620,25.2,1418.75292185558,3.4325079611650486
09011,2010,CT,NEW LONDON,41765,42090,Republican Open Seat,85766,83855,0.4980621310595671,0.5019378689404329,REPUBLICAN,0.5019378689404329,-0.003875737880865815,0.8775592249047943,0.03691277620624374,"New London County, Connecticut",0.824429402857091,0.062279469449563,0.0441371257594279,0.00601704037510719,68.2,0.3,133119,5.5,89907.2008253095,31.5,105436.088950023,61.9,2.4,2.43,0.301323251417769,40.5,274055,22.5,412.084006917844,3.459743609604958
09011,2014,CT,NEW LONDON,42983,39666,Democratic Incumbent,83781,82649,0.5200667884668901,0.4799332115331099,DEMOCRAT,0.5200667884668901,0.040133576933780224,0.8860365312998759,0.02013122894130165,"New London County, Connecticut",0.808678875750888,0.0599906458732224,0.0399231207705462,0.00344202633771321,68.1,0.5,136304,4.1,87889.9281791297,33.2,93644.4676806084,64,2.7,2.47,0.320124414496718,41.5,273676,22.1,411.514121899793,3.5906180758017494
09011,2018,CT,NEW LONDON,50417,49364,Democratic Open Seat,106411,99781,0.5052765556568886,0.49472344434311144,DEMOCRAT,0.5052765556568886,0.01055311131377712,0.8851616735345436,0.01400304414003044,"New London County, Connecticut",0.795336302027108,0.0643629303106633,0.0425212906321219,0.00504528007676622,66,1.3,132998,3.5,84163.5065710872,66.1,298593.389088013,63.9,4.2,2.35,0.330874360192074,42.4,266784,23.4,401.150935766799,3.4325079611650486
09015,2014,CT,WINDHAM,15901,16561,Democratic Incumbent,33051,32462,0.48983426775922617,0.5101657322407738,DEMOCRAT,0.48983426775922617,-0.0203314644815476,0.9194643828644636,0.00594935153823204,"Windham County, Connecticut",0.894664866066087,0.0251884647600814,0.0128805620608899,0.00221371305492402,68.5,2,60024,5.5,78651.573722011,29.6,41755.2893958597,68.2,3.2,2.5,0.237656820362042,41.7,116998,26.3,228.162570210975,3.5906180758017494
09015,2018,CT,WINDHAM,17571,22210,Democratic Open Seat,42424,39781,0.4416932706568462,0.5583067293431537,DEMOCRAT,0.4416932706568462,-0.11661345868630751,0.8963327005304899,0.00487908734453453,"Windham County, Connecticut",0.888649627863655,0.0213796816119357,0.0138600493903116,0.00343510471942372,64.9,2.2,59192,4.3,82369.942254082,67.8,259640.979689367,66.4,2.5,2.5,0.239573939113267,41,117027,27.2,228.219124293405,3.4325079611650486
10001,2008,DE,KENT,41076,23646,Democratic Open Seat,64940,64722,0.6346528228423102,0.36534717715768983,DEMOCRAT,0.6346528228423102,0.26930564568462034,0.9377114507695804,0.01008277503643973,"Kent County, Delaware",0.71456423125181,0.221625969179294,0.0205771643663739,0.00582311874658173,67,71189,9.1,3.6,81859.1058987459,26.3,61836.5722248026,71.3,2.2,2.66,0.192604511188582,35.8,155415,25.9,265.062248900236,3.1756680658701972
10001,2016,DE,KENT,35955,34777,Democratic Open Seat,72378,70732,0.5083272069219024,0.4916727930780976,DEMOCRAT,0.5083272069219024,0.016654413843804783,0.9158557231290144,0.01407358585662776,"Kent County, Delaware",0.663307155073301,0.25158585344369,0.0178748133869482,0.00549686261275432,62.3,0.9,77379,4.9,70945.9583333333,67,260772.916666667,67.2,2.5,2.63,0.226103271904799,37.5,174827,27,298.169660512059,3.141284870513403
10003,2008,DE,NEW CASTLE,180240,62432,Democratic Open Seat,243884,242672,0.7427309289905716,0.25726907100942836,DEMOCRAT,0.7427309289905716,0.4854618579811432,0.8706631121174684,0.0574069895084701,"New Castle County, Delaware",0.705496742132879,0.226039902499995,0.0381031679949249,0.00231666355134893,68.2,266732,4.1,4.4,92448.1003251277,27.7,207602.136553646,66.7,2.6,2.6,0.325069796298211,37.8,529641,25.2,1242.45562078247,3.1756680658701972
10003,2012,DE,NEW CASTLE,183858,53510,Democratic Incumbent,242139,237368,0.7745694449125409,0.22543055508745913,DEMOCRAT,0.7745694449125409,0.5491388898250817,0.878557064914392,0.03746140625420542,"New Castle County, Delaware",0.662933364586614,0.238772625055853,0.0460851603073565,0.00172320336363437,66.1,0.5,263777,5.5,85141.012630662,31.8,189550.629355401,65.9,2.7,2.61,0.343510649749247,37,546076,25.6,1281.00958115857,3.538719143576826
10003,2016,DE,NEW CASTLE,165973,77839,Democratic Open Seat,250691,243812,0.6807417190294162,0.3192582809705839,DEMOCRAT,0.6807417190294162,0.36148343805883226,0.8907126376409237,0.03666172691290401,"New Castle County, Delaware",0.649216229463165,0.248643146069836,0.0538486535592393,0.00336991707167313,63.9,0.6,270496,3.6,88156.9708333333,66.9,331535.416666667,65.3,1.9,2.65,0.35463252930025,38.5,556987,25.9,1306.60509449375,3.141284870513403
10005,2008,DE,SUSSEX,45545,40584,Democratic Open Seat,86380,86129,0.5287998235205331,0.4712001764794668,DEMOCRAT,0.5287998235205331,0.05759964704106629,0.9156643025415384,0.00162040210901566,"Sussex County, Delaware",0.799139526473654,0.135612329553915,0.0101097662149801,0.00276542789678572,59.4,83056,4.9,4.6,69277.6451463075,23.4,83397.2782164422,67.1,1.8,2.48,0.206141142496165,41.7,188036,23.4,200.874185631642,3.1756680658701972
10005,2016,DE,SUSSEX,46476,54236,Democratic Open Seat,102743,100712,0.46147430296290415,0.5385256970370959,DEMOCRAT,0.46147430296290415,-0.0770513940741917,0.9125030158713509,0.00940951861448247,"Sussex County, Delaware",0.824159708695988,0.124566971319086,0.0114778139486313,0.00552551407258083,54.6,1.7,96446,1.9,75655.5958333333,79.1,332845.833333333,67.7,0.7,2.62,0.263796532412548,48.7,220251,26.2,235.288669507727,3.141284870513403
12001,2010,FL,ALACHUA,43933,28129,Republican Open Seat,73961,72062,0.6096555743665177,0.39034442563348226,REPUBLICAN,0.39034442563348226,0.21931114873303548,0.8395142405924958,0.04390168636206865,"Alachua County, Florida",0.699612520555805,0.204790361095286,0.0556370380247033,0.00275154850361823,59.6,0.9,112538,5.6,58196.1989912884,44.7,74810.9124254929,54.8,1.2,2.42,0.401199785605321,30.1,247497,19.3,282.836348803,3.1864136328427577
12001,2014,FL,ALACHUA,44052,31097,Republican Incumbent,78153,75149,0.5861954250888235,0.4138045749111765,REPUBLICAN,0.4138045749111765,0.172390850177647,0.8405660879280685,0.04416798198166244,"Alachua County, Florida",0.697573913721819,0.194211716982604,0.0564630626413917,0.00285903736640924,58.9,0.4,115183,5.4,60093.81495564,47.8,67446.7638360794,53.1,1.3,2.47,0.41121575511982,31.2,256380,20.3,292.987725532483,3.2324120505345
12001,2018,FL,ALACHUA,72711,41278,Republican Open Seat,115194,113989,0.6378773390414865,0.36212266095851353,REPUBLICAN,0.36212266095851353,0.27575467808297294,0.8618423097243373,0.02884824564129658,"Alachua County, Florida",0.692046111218124,0.195291084473025,0.0630287898768688,0.00359317814754997,61.4,1.2,130938,3.5,64178.7913181999,59.8,241855.635205098,50.6,1.5,2.61,0.436115293611529,31.7,269956,21.8,308.502201551787,3.0661001941747577
12005,2014,FL,BAY,12990,40956,Republican Incumbent,57050,53946,0.240796351907463,0.7592036480925369,REPUBLICAN,0.7592036480925369,-0.5184072961850739,0.9194297906876284,0.00716034191614414,"Bay County, Florida",0.816442718663575,0.103461183898092,0.0211861329161662,0.0103919322848283,59.2,0.7,75526,5.2,59491.9201520913,38.1,54291.4427545416,67.1,3.1,2.67,0.216360317663635,39.4,178985,22.5,235.984773715486,3.2324120505345
12005,2018,FL,BAY,16757,45709,Republican Open Seat,63331,62466,0.26825793231517947,0.7317420676848205,REPUBLICAN,0.7317420676848205,-0.46348413536964106,0.9086034375448844,0.00651122707904438,"Bay County, Florida",0.793018398484513,0.104168128363026,0.0208703254950428,0.00473319768791119,61,1.2,83452,3.1,65263.4468339307,68.1,224446.037435285,66.7,1.7,2.48,0.227255471625024,39.6,185287,23.8,244.293716051184,3.0661001941747577
